mol_index,bit_id,description
130,40,Bit 40: no substructure found
131,40,Bit 40: no substructure found
132,40,Bit 40: no substructure found
133,40,Bit 40: no substructure found
134,40,Bit 40: no substructure found
135,40,Bit 40: no substructure found
136,40,Bit 40: no substructure found
137,40,Bit 40: no substructure found
138,40,Bit 40: no substructure found
139,40,Bit 40: substructure detected but no common functional groups matched
140,40,Bit 40: no substructure found
141,40,Bit 40: no substructure found
142,40,Bit 40: no substructure found
143,40,Bit 40: no substructure found
144,40,Bit 40: no substructure found
145,40,Bit 40: no substructure found
146,40,Bit 40: no substructure found
147,40,Bit 40: no substructure found
148,40,Bit 40: no substructure found
149,40,Bit 40: no substructure found
150,40,Bit 40: no substructure found
151,40,Bit 40: no substructure found
152,40,Bit 40: no substructure found
153,40,Bit 40: no substructure found
154,40,Bit 40: no substructure found
155,40,Bit 40: no substructure found
156,40,Bit 40: no substructure found
157,40,Bit 40: no substructure found
158,40,Bit 40: no substructure found
159,40,Bit 40: no substructure found
160,40,Bit 40: no substructure found
161,40,Bit 40: substructure detected but no common functional groups matched
162,40,Bit 40: no substructure found
163,40,Bit 40: no substructure found
164,40,Bit 40: no substructure found
165,40,Bit 40: no substructure found
166,40,Bit 40: no substructure found
167,40,Bit 40: no substructure found
168,40,Bit 40: no substructure found
169,40,Bit 40: no substructure found
170,40,Bit 40: no substructure found
171,40,Bit 40: no substructure found
172,40,Bit 40: no substructure found
173,40,Bit 40: no substructure found
174,40,Bit 40: no substructure found
175,40,Bit 40: no substructure found
176,40,Bit 40: no substructure found
177,40,Bit 40: no substructure found
178,40,Bit 40: no substructure found
179,40,Bit 40: no substructure found
180,40,Bit 40: no substructure found
181,40,Bit 40: no substructure found
182,40,Bit 40: no substructure found
183,40,Bit 40: no substructure found
184,40,Bit 40: no substructure found
185,40,Bit 40: no substructure found
186,40,Bit 40: no substructure found
187,40,Bit 40: no substructure found
188,40,Bit 40: no substructure found
189,40,Bit 40: no substructure found
190,40,Bit 40: no substructure found
191,40,Bit 40: no substructure found
192,40,Bit 40: no substructure found
193,40,Bit 40: no substructure found
194,40,Bit 40: no substructure found
195,40,Bit 40: no substructure found
196,40,Bit 40: no substructure found
197,40,Bit 40: no substructure found
0,48,Bit 48: no substructure found
1,48,Bit 48: no substructure found
2,48,Bit 48: no substructure found
3,48,Bit 48: no substructure found
4,48,Bit 48: no substructure found
5,48,Bit 48: no substructure found
6,48,Bit 48: no substructure found
7,48,Bit 48: no substructure found
8,48,Bit 48: no substructure found
9,48,Bit 48: no substructure found
10,48,Bit 48: no substructure found
11,48,Bit 48: no substructure found
12,48,Bit 48: no substructure found
13,48,Bit 48: no substructure found
14,48,Bit 48: no substructure found
15,48,Bit 48: no substructure found
16,48,Bit 48: no substructure found
17,48,Bit 48: no substructure found
18,48,Bit 48: no substructure found
19,48,Bit 48: no substructure found
20,48,Bit 48: no substructure found
21,48,Bit 48: no substructure found
22,48,Bit 48: no substructure found
23,48,Bit 48: no substructure found
24,48,Bit 48: no substructure found
25,48,Bit 48: no substructure found
26,48,Bit 48: no substructure found
27,48,Bit 48: no substructure found
28,48,Bit 48: no substructure found
29,48,Bit 48: no substructure found
30,48,Bit 48: no substructure found
31,48,Bit 48: no substructure found
32,48,Bit 48: no substructure found
33,48,Bit 48: no substructure found
34,48,Bit 48: no substructure found
35,48,Bit 48: no substructure found
36,48,Bit 48: no substructure found
37,48,Bit 48: no substructure found
38,48,Bit 48: no substructure found
39,48,Bit 48: no substructure found
40,48,Bit 48: no substructure found
41,48,Bit 48: no substructure found
42,48,Bit 48: no substructure found
43,48,Bit 48: no substructure found
44,48,Bit 48: no substructure found
45,48,Bit 48: no substructure found
46,48,Bit 48: no substructure found
47,48,Bit 48: no substructure found
48,48,Bit 48: no substructure found
49,48,Bit 48: no substructure found
50,48,Bit 48: no substructure found
51,48,Bit 48: no substructure found
52,48,Bit 48: no substructure found
53,48,Bit 48: no substructure found
54,48,Bit 48: no substructure found
55,48,Bit 48: no substructure found
56,48,Bit 48: no substructure found
57,48,Bit 48: no substructure found
58,48,Bit 48: no substructure found
59,48,Bit 48: no substructure found
60,48,Bit 48: no substructure found
61,48,Bit 48: no substructure found
62,48,Bit 48: no substructure found
63,48,Bit 48: no substructure found
64,48,Bit 48: no substructure found
65,48,Bit 48: no substructure found
66,48,Bit 48: no substructure found
67,48,Bit 48: no substructure found
68,48,Bit 48: no substructure found
69,48,Bit 48: no substructure found
70,48,Bit 48: no substructure found
71,48,Bit 48: no substructure found
72,48,Bit 48: no substructure found
73,48,Bit 48: no substructure found
74,48,Bit 48: no substructure found
75,48,Bit 48: no substructure found
76,48,Bit 48: no substructure found
77,48,Bit 48: no substructure found
78,48,Bit 48: no substructure found
79,48,Bit 48: no substructure found
80,48,Bit 48: no substructure found
81,48,Bit 48: no substructure found
82,48,Bit 48: no substructure found
83,48,Bit 48: no substructure found
84,48,Bit 48: no substructure found
85,48,Bit 48: no substructure found
86,48,Bit 48: no substructure found
87,48,Bit 48: no substructure found
88,48,Bit 48: no substructure found
89,48,Bit 48: no substructure found
90,48,Bit 48: no substructure found
91,48,Bit 48: no substructure found
92,48,Bit 48: no substructure found
93,48,Bit 48: no substructure found
94,48,Bit 48: no substructure found
95,48,Bit 48: no substructure found
96,48,Bit 48: no substructure found
97,48,Bit 48: no substructure found
98,48,Bit 48: no substructure found
99,48,Bit 48: no substructure found
100,48,Bit 48: no substructure found
101,48,Bit 48: no substructure found
102,48,Bit 48: no substructure found
103,48,Bit 48: no substructure found
104,48,Bit 48: no substructure found
105,48,Bit 48: no substructure found
106,48,Bit 48: no substructure found
107,48,Bit 48: no substructure found
108,48,Bit 48: no substructure found
109,48,Bit 48: no substructure found
110,48,Bit 48: no substructure found
111,48,Bit 48: no substructure found
112,48,Bit 48: no substructure found
113,48,Bit 48: no substructure found
114,48,Bit 48: no substructure found
115,48,Bit 48: no substructure found
116,48,Bit 48: no substructure found
117,48,Bit 48: no substructure found
118,48,Bit 48: no substructure found
119,48,Bit 48: no substructure found
120,48,Bit 48: no substructure found
121,48,Bit 48: no substructure found
122,48,Bit 48: no substructure found
123,48,Bit 48: no substructure found
124,48,Bit 48: no substructure found
125,48,Bit 48: no substructure found
126,48,Bit 48: no substructure found
127,48,Bit 48: no substructure found
128,48,Bit 48: no substructure found
129,48,Bit 48: no substructure found
130,48,Bit 48: no substructure found
131,48,Bit 48: no substructure found
132,48,Bit 48: no substructure found
133,48,Bit 48: no substructure found
134,48,Bit 48: no substructure found
135,48,Bit 48: no substructure found
136,48,Bit 48: no substructure found
137,48,Bit 48: no substructure found
138,48,Bit 48: no substructure found
139,48,Bit 48: no substructure found
140,48,Bit 48: no substructure found
141,48,Bit 48: no substructure found
142,48,Bit 48: no substructure found
143,48,Bit 48: no substructure found
144,48,Bit 48: no substructure found
145,48,Bit 48: no substructure found
146,48,Bit 48: no substructure found
147,48,Bit 48: no substructure found
148,48,Bit 48: no substructure found
149,48,Bit 48: no substructure found
150,48,Bit 48: no substructure found
151,48,Bit 48: no substructure found
152,48,Bit 48: no substructure found
153,48,Bit 48: no substructure found
154,48,Bit 48: no substructure found
155,48,Bit 48: no substructure found
156,48,Bit 48: no substructure found
157,48,Bit 48: no substructure found
158,48,Bit 48: no substructure found
159,48,Bit 48: no substructure found
160,48,Bit 48: no substructure found
161,48,Bit 48: no substructure found
162,48,Bit 48: no substructure found
163,48,Bit 48: no substructure found
164,48,Bit 48: no substructure found
165,48,Bit 48: no substructure found
166,48,Bit 48: no substructure found
167,48,Bit 48: no substructure found
168,48,Bit 48: no substructure found
169,48,Bit 48: no substructure found
170,48,Bit 48: no substructure found
171,48,Bit 48: no substructure found
172,48,Bit 48: no substructure found
173,48,Bit 48: no substructure found
174,48,Bit 48: no substructure found
175,48,Bit 48: no substructure found
176,48,Bit 48: no substructure found
177,48,Bit 48: no substructure found
178,48,Bit 48: no substructure found
179,48,Bit 48: no substructure found
180,48,Bit 48: no substructure found
181,48,Bit 48: no substructure found
182,48,Bit 48: no substructure found
183,48,Bit 48: no substructure found
184,48,Bit 48: no substructure found
185,48,Bit 48: no substructure found
186,48,Bit 48: no substructure found
187,48,Bit 48: no substructure found
188,48,Bit 48: no substructure found
189,48,Bit 48: no substructure found
190,48,Bit 48: no substructure found
191,48,Bit 48: no substructure found
192,48,Bit 48: no substructure found
193,48,Bit 48: no substructure found
194,48,Bit 48: no substructure found
195,48,Bit 48: no substructure found
196,48,Bit 48: no substructure found
197,48,Bit 48: no substructure found
0,37,Bit 37: no substructure found
1,37,Bit 37: no substructure found
2,37,Bit 37: no substructure found
3,37,Bit 37: no substructure found
4,37,Bit 37: no substructure found
5,37,Bit 37: no substructure found
6,37,Bit 37: no substructure found
7,37,Bit 37: no substructure found
8,37,Bit 37: no substructure found
9,37,Bit 37: no substructure found
10,37,Bit 37: no substructure found
11,37,Bit 37: no substructure found
12,37,Bit 37: no substructure found
13,37,Bit 37: no substructure found
14,37,Bit 37: no substructure found
15,37,Bit 37: no substructure found
16,37,Bit 37: no substructure found
17,37,Bit 37: no substructure found
18,37,Bit 37: no substructure found
19,37,Bit 37: no substructure found
20,37,Bit 37: no substructure found
21,37,Bit 37: no substructure found
22,37,Bit 37: no substructure found
23,37,Bit 37: no substructure found
24,37,Bit 37: no substructure found
25,37,Bit 37: no substructure found
26,37,Bit 37: no substructure found
27,37,Bit 37: no substructure found
28,37,Bit 37: no substructure found
29,37,Bit 37: no substructure found
30,37,Bit 37: no substructure found
31,37,Bit 37: no substructure found
32,37,Bit 37: no substructure found
33,37,Bit 37: no substructure found
34,37,Bit 37: no substructure found
35,37,Bit 37: no substructure found
36,37,Bit 37: no substructure found
37,37,Bit 37: no substructure found
38,37,Bit 37: no substructure found
39,37,Bit 37: no substructure found
40,37,Bit 37: no substructure found
41,37,Bit 37: no substructure found
42,37,Bit 37: no substructure found
43,37,Bit 37: no substructure found
44,37,Bit 37: no substructure found
45,37,Bit 37: no substructure found
46,37,Bit 37: no substructure found
47,37,Bit 37: no substructure found
48,37,Bit 37: no substructure found
